Date,Asset1,Asset2,Spread,ZScore
2018-12-31,56.253021240234375,66.27973937988281,-4.7632387377772005,0.597460307782974
2019-01-02,56.243289947509766,66.6727294921875,-5.134751580723908,0.38760512035640016
2019-01-03,55.32876205444336,66.8356704711914,-6.1992808049511225,-0.21145974933132694
2019-01-04,57.33293533325195,68.01460266113281,-5.280417059205433,0.3183962009714568
2019-01-07,58.23772430419922,68.74305725097656,-5.046233842775855,0.4548545599582003
2019-01-08,59.12307357788086,69.25106811523438,-4.62855271708662,0.6908768979982428
2019-01-09,59.80409240722656,69.73030853271484,-4.388716339249385,0.8178202521447705
2019-01-10,60.15434646606445,70.0082778930664,-4.294357232863291,0.8631582148812792
2019-01-11,60.20298385620117,69.8453369140625,-4.095718511565764,0.9641980220112623
2019-01-14,59.97922134399414,69.63446044921875,-4.12535091218011,0.9346827786495475
2019-01-15,60.41702651977539,69.95075225830078,-3.9787198332258384,1.0091890723322245
2019-01-16,60.88401412963867,70.8038101196289,-4.297046117624518,0.8246895621507773
2019-01-17,61.487213134765625,71.19679260253906,-4.055621639198989,0.954979783410349
2019-01-18,62.43092727661133,72.14570617675781,-3.9854649054376097,0.9857913136658154
2019-01-22,61.34127426147461,70.8421630859375,-3.875093224246484,1.0412290876498034
2019-01-23,61.26344680786133,71.53226470947266,-4.588219193919542,0.6562065494139905
2019-01-24,61.71097946166992,71.2638931274414,-3.893627176674485,1.0539517493871582
2019-01-25,62.53794479370117,71.3597412109375,-3.1548983349449315,1.4549988302878047
2019-01-28,62.382286071777344,70.7175521850586,-2.719366250678803,1.672222771185807
2019-01-29,62.372554779052734,71.92526245117188,-3.8408997964709215,1.0499200005810068
2019-01-30,62.93682861328125,71.38850402832031,-2.782493188328104,1.607770363302941
2019-01-31,63.267616271972656,72.9604263305664,-3.8987966129217,0.989017962032596
2019-02-01,63.58867263793945,72.6537094116211,-3.295380668581217,1.2967839544164153
2019-02-04,64.07513427734375,73.84224700927734,-3.9030711747758176,0.9602425914828052
2019-02-05,64.40591430664062,73.90933227539062,-3.6340489628173884,1.0945329558891932
2019-02-06,64.25022888183594,73.4205093383789,-3.339730394139636,1.2349186246848083
2019-02-07,63.69568634033203,72.24156188964844,-2.8089493555392835,1.493824553523159
2019-02-08,63.78324890136719,72.1361312866211,-2.6243287622284726,1.5657521991156507
2019-02-11,64.19187927246094,72.88375091552734,-2.903947229600334,1.3974782380393003
2019-02-12,65.07720184326172,73.7943115234375,-2.856874828425987,1.4028989403157277
2019-02-13,65.12586212158203,74.20646667480469,-3.18763918427571,1.2232694847928085
2019-02-14,65.27178955078125,74.18728637695312,-3.0240546240871993,1.291471955351901
2019-02-15,65.97227478027344,74.10103607177734,-2.244168493308635,1.656793383072067
2019-02-19,66.1571273803711,75.20329284667969,-3.0740390434408056,1.2337928711329176
2019-02-20,66.31279754638672,75.8742446899414,-3.5360383565783877,1.0031103507314771
2019-02-21,65.96256256103516,74.81031799316406,-2.9068363595959994,1.3032948090994625
2019-02-22,66.72142028808594,75.38542938232422,-2.6774186449174238,1.4032523636717311
2019-02-25,66.62413787841797,74.56110382080078,-2.0158377392039597,1.6997935623512745
2019-02-26,66.22522735595703,74.79115295410156,-2.6265284807261935,1.3923123327858402
2019-02-27,66.39061737060547,74.3310775756836,-2.0375990985172194,1.6617360934911238
2019-02-28,66.19605255126953,75.13622283935547,-2.9733701022452834,1.2148370430002084
2019-03-01,66.67276000976562,75.67295837402344,-2.99077434710145,1.2013137046004072
2019-03-04,66.17658233642578,74.48442077636719,-2.392799874842396,1.4758373442099073
2019-03-05,65.94308471679688,74.6473617553711,-2.776298825632111,1.2759155973146228
2019-03-06,64.98963928222656,73.09461212158203,-2.3003032843860325,1.4790154050850255
